state,district,forecast_month,predicted_update_total,predicted_stress_level
WEST BENGAL,HOWRAH,2026-02-01,1.0,Low
WEST BENGAL,HOWRAH,2026-03-01,0.0,Low
WEST BENGAL,hooghly,2026-01-01,0.5,Low
WEST BENGAL,hooghly,2026-02-01,0.0,Low
WEST BENGAL,hooghly,2026-03-01,0.0,Low
WESTBENGAL,HOOGHLY,2026-01-01,25.0,Low
WESTBENGAL,HOOGHLY,2026-02-01,30.0,Low
WESTBENGAL,HOOGHLY,2026-03-01,35.0,Low
West  Bengal,Hooghly,2026-01-01,20.0,Low
West  Bengal,Hooghly,2026-02-01,16.0,Low
West  Bengal,Hooghly,2026-03-01,12.0,Low
West Bangal,Hooghly,2026-01-01,49.5,Low
West Bangal,Hooghly,2026-02-01,59.0,Low
West Bangal,Hooghly,2026-03-01,68.5,Low
West Bangal,Howrah,2026-01-01,18.5,Low
West Bangal,Howrah,2026-02-01,21.0,Low
West Bangal,Howrah,2026-03-01,23.5,Low
West Bangal,South 24 Parganas,2026-01-01,6.5,Low
West Bangal,South 24 Parganas,2026-02-01,8.0,Low
West Bangal,South 24 Parganas,2026-03-01,9.5,Low
West Bengal,Alipurduar,2026-01-01,4187.0,Medium
West Bengal,Alipurduar,2026-02-01,4863.0,Medium
West Bengal,Alipurduar,2026-03-01,5539.0,Medium
West Bengal,Bally Jagachha,2026-01-01,2.5,Low
West Bengal,Bally Jagachha,2026-02-01,3.0,Low
West Bengal,Bally Jagachha,2026-03-01,3.5,Low
West Bengal,Bankura,2026-01-01,44582.5,High
West Bengal,Bankura,2026-02-01,47565.0,High
West Bengal,Bankura,2026-03-01,50547.5,High
West Bengal,Barddhaman,2026-01-01,80048.0,High
West Bengal,Barddhaman,2026-02-01,93142.0,High
West Bengal,Barddhaman,2026-03-01,106236.0,High
West Bengal,Bardhaman,2026-01-01,11854.5,High
West Bengal,Bardhaman,2026-02-01,13979.0,High
West Bengal,Bardhaman,2026-03-01,16103.5,High
West Bengal,Birbhum,2026-01-01,53931.0,High
West Bengal,Birbhum,2026-02-01,60261.0,High
West Bengal,Birbhum,2026-03-01,66591.0,High
West Bengal,Cooch Behar,2026-01-01,17142.5,High
West Bengal,Cooch Behar,2026-02-01,10782.0,High
West Bengal,Cooch Behar,2026-03-01,4421.5,Medium
West Bengal,Coochbehar,2025-08-01,0.0,Low
West Bengal,Coochbehar,2025-09-01,0.0,Low
West Bengal,Coochbehar,2025-10-01,0.0,Low
West Bengal,Dakshin Dinajpur,2026-01-01,25803.5,High
West Bengal,Dakshin Dinajpur,2026-02-01,29419.0,High
West Bengal,Dakshin Dinajpur,2026-03-01,33034.5,High
West Bengal,Darjeeling,2026-01-01,30321.5,High
West Bengal,Darjeeling,2026-02-01,37692.0,High
West Bengal,Darjeeling,2026-03-01,45062.5,High
West Bengal,Darjiling,2026-01-01,4163.5,Medium
West Bengal,Darjiling,2026-02-01,5147.0,Medium
West Bengal,Darjiling,2026-03-01,6130.5,Medium
West Bengal,Dinajpur Uttar,2025-08-01,0.0,Low
West Bengal,Dinajpur Uttar,2025-09-01,0.0,Low
West Bengal,Dinajpur Uttar,2025-10-01,0.0,Low
West Bengal,Domjur,2026-01-01,1.0,Low
West Bengal,Domjur,2026-02-01,1.0,Low
West Bengal,Domjur,2026-03-01,1.0,Low
West Bengal,East Midnapore,2026-01-01,12432.5,High
West Bengal,East Midnapore,2026-02-01,13872.0,High
West Bengal,East Midnapore,2026-03-01,15311.5,High
West Bengal,East Midnapur,2026-01-01,8.0,Low
West Bengal,East Midnapur,2026-02-01,8.0,Low
West Bengal,East Midnapur,2026-03-01,8.0,Low
West Bengal,East midnapore,2026-01-01,0.0,Low
West Bengal,East midnapore,2026-02-01,0.0,Low
West Bengal,East midnapore,2026-03-01,0.0,Low
West Bengal,HOOGHLY,2026-01-01,10.0,Low
West Bengal,HOOGHLY,2026-02-01,12.0,Low
West Bengal,HOOGHLY,2026-03-01,14.0,Low
West Bengal,HOWRAH,2026-01-01,5.0,Low
West Bengal,HOWRAH,2026-02-01,4.0,Low
West Bengal,HOWRAH,2026-03-01,3.0,Low
West Bengal,Haora,2026-01-01,13944.0,High
West Bengal,Haora,2026-02-01,15254.0,High
West Bengal,Haora,2026-03-01,16564.0,High
West Bengal,Hawrah,2026-01-01,15.0,Low
West Bengal,Hawrah,2026-02-01,18.0,Low
West Bengal,Hawrah,2026-03-01,21.0,Low
West Bengal,Hooghiy,2026-01-01,15.0,Low
West Bengal,Hooghiy,2026-02-01,15.0,Low
West Bengal,Hooghiy,2026-03-01,15.0,Low
West Bengal,Hooghly,2026-01-01,78843.0,High
West Bengal,Hooghly,2026-02-01,92812.0,High
West Bengal,Hooghly,2026-03-01,106781.0,High
West Bengal,Howrah,2026-01-01,35609.0,High
West Bengal,Howrah,2026-02-01,39731.0,High
West Bengal,Howrah,2026-03-01,43853.0,High
West Bengal,Hugli,2026-01-01,749.0,Low
West Bengal,Hugli,2026-02-01,926.0,Low
West Bengal,Hugli,2026-03-01,1103.0,Low
West Bengal,Jalpaiguri,2026-01-01,52984.5,High
West Bengal,Jalpaiguri,2026-02-01,57524.0,High
West Bengal,Jalpaiguri,2026-03-01,62063.5,High
West Bengal,Jhargram,2026-01-01,2533.5,Medium
West Bengal,Jhargram,2026-02-01,3046.0,Medium
West Bengal,Jhargram,2026-03-01,3558.5,Medium
West Bengal,KOLKATA,2026-01-01,3.0,Low
West Bengal,KOLKATA,2026-02-01,3.0,Low
West Bengal,KOLKATA,2026-03-01,3.0,Low
West Bengal,Kalimpong,2026-01-01,1409.0,Low
West Bengal,Kalimpong,2026-02-01,1787.0,Low
West Bengal,Kalimpong,2026-03-01,2165.0,Medium
West Bengal,Koch Bihar,2026-01-01,4086.0,Medium
West Bengal,Koch Bihar,2026-02-01,0.0,Low
West Bengal,Koch Bihar,2026-03-01,0.0,Low
West Bengal,Kolkata,2026-01-01,60728.0,High
West Bengal,Kolkata,2026-02-01,74315.0,High
West Bengal,Kolkata,2026-03-01,87902.0,High
West Bengal,MALDA,2026-01-01,70.0,Low
West Bengal,MALDA,2026-02-01,88.0,Low
West Bengal,MALDA,2026-03-01,106.0,Low
West Bengal,Malda,2026-01-01,61230.0,High
West Bengal,Malda,2026-02-01,70455.0,High
West Bengal,Malda,2026-03-01,79680.0,High
West Bengal,Maldah,2026-01-01,10044.5,High
West Bengal,Maldah,2026-02-01,11220.0,High
West Bengal,Maldah,2026-03-01,12395.5,High
West Bengal,Medinipur,2026-01-01,109.5,Low
West Bengal,Medinipur,2026-02-01,137.0,Low
West Bengal,Medinipur,2026-03-01,164.5,Low
West Bengal,Murshidabad,2026-01-01,115571.5,High
West Bengal,Murshidabad,2026-02-01,134279.0,High
West Bengal,Murshidabad,2026-03-01,152986.5,High
West Bengal,NADIA,2026-01-01,16.5,Low
West Bengal,NADIA,2026-02-01,21.0,Low
West Bengal,NADIA,2026-03-01,25.5,Low
West Bengal,Nadia,2026-01-01,71196.0,High
West Bengal,Nadia,2026-02-01,77530.0,High
West Bengal,Nadia,2026-03-01,83864.0,High
West Bengal,North 24 Parganas,2026-01-01,129711.0,High
West Bengal,North 24 Parganas,2026-02-01,153178.0,High
West Bengal,North 24 Parganas,2026-03-01,176645.0,High
West Bengal,North Dinajpur,2026-01-01,1413.5,Low
West Bengal,North Dinajpur,2026-02-01,1498.0,Low
West Bengal,North Dinajpur,2026-03-01,1582.5,Low
West Bengal,North Twenty Four Parganas,2026-01-01,10395.5,High
West Bengal,North Twenty Four Parganas,2026-02-01,12434.0,High
West Bengal,North Twenty Four Parganas,2026-03-01,14472.5,High
West Bengal,Paschim Bardhaman,2026-01-01,7213.0,Medium
West Bengal,Paschim Bardhaman,2026-02-01,8755.0,High
West Bengal,Paschim Bardhaman,2026-03-01,10297.0,High
West Bengal,Paschim Medinipur,2026-01-01,56799.0,High
West Bengal,Paschim Medinipur,2026-02-01,57000.0,High
West Bengal,Paschim Medinipur,2026-03-01,57201.0,High
West Bengal,Purba Bardhaman,2026-01-01,7983.0,Medium
West Bengal,Purba Bardhaman,2026-02-01,9642.0,High
West Bengal,Purba Bardhaman,2026-03-01,11301.0,High
West Bengal,Purba Medinipur,2026-01-01,44578.5,High
West Bengal,Purba Medinipur,2026-02-01,50265.0,High
West Bengal,Purba Medinipur,2026-03-01,55951.5,High
West Bengal,Purulia,2026-01-01,3194.0,Medium
West Bengal,Purulia,2026-02-01,3713.0,Medium
West Bengal,Purulia,2026-03-01,4232.0,Medium
West Bengal,Puruliya,2026-01-01,54602.0,High
West Bengal,Puruliya,2026-02-01,62842.0,High
West Bengal,Puruliya,2026-03-01,71082.0,High
West Bengal,South 24 Pargana,2026-01-01,0.0,Low
West Bengal,South 24 Pargana,2026-02-01,0.0,Low
West Bengal,South 24 Pargana,2026-03-01,0.0,Low
West Bengal,South 24 Parganas,2026-01-01,93597.5,High
West Bengal,South 24 Parganas,2026-02-01,100597.0,High
West Bengal,South 24 Parganas,2026-03-01,107596.5,High
West Bengal,South 24 pargana,2025-12-01,5.0,Low
West Bengal,South 24 pargana,2026-01-01,6.0,Low
West Bengal,South 24 pargana,2026-02-01,7.0,Low
West Bengal,South 24 parganas,2026-01-01,0.0,Low
West Bengal,South 24 parganas,2026-02-01,0.0,Low
West Bengal,South 24 parganas,2026-03-01,0.0,Low
West Bengal,South Dinajpur,2026-01-01,1935.0,Low
West Bengal,South Dinajpur,2026-02-01,2077.0,Medium
West Bengal,South Dinajpur,2026-03-01,2219.0,Medium
West Bengal,South DumDum(M),2026-01-01,9.5,Low
West Bengal,South DumDum(M),2026-02-01,12.0,Low
West Bengal,South DumDum(M),2026-03-01,14.5,Low
West Bengal,South Twenty Four Parganas,2026-01-01,14465.5,High
West Bengal,South Twenty Four Parganas,2026-02-01,14847.0,High
West Bengal,South Twenty Four Parganas,2026-03-01,15228.5,High
West Bengal,Uttar Dinajpur,2026-01-01,37220.5,High
West Bengal,Uttar Dinajpur,2026-02-01,32016.0,High
West Bengal,Uttar Dinajpur,2026-03-01,26811.5,High
West Bengal,West Medinipur,2026-01-01,6.5,Low
West Bengal,West Medinipur,2026-02-01,8.0,Low
West Bengal,West Medinipur,2026-03-01,9.5,Low
West Bengal,West Midnapore,2026-01-01,10175.5,High
West Bengal,West Midnapore,2026-02-01,10717.0,High
West Bengal,West Midnapore,2026-03-01,11258.5,High
West Bengal,hooghly,2026-01-01,21.5,Low
West Bengal,hooghly,2026-02-01,26.0,Low
West Bengal,hooghly,2026-03-01,30.5,Low
West Bengal,nadia,2026-01-01,0.0,Low
West Bengal,nadia,2026-02-01,0.0,Low
West Bengal,nadia,2026-03-01,0.0,Low
West bengal,Hooghly,2026-01-01,5.5,Low
West bengal,Hooghly,2026-02-01,7.0,Low
West bengal,Hooghly,2026-03-01,8.5,Low
West bengal,South 24 Parganas,2026-01-01,5.5,Low
West bengal,South 24 Parganas,2026-02-01,7.0,Low
West bengal,South 24 Parganas,2026-03-01,8.5,Low
West bengal,hooghly,2026-01-01,32.5,Low
West bengal,hooghly,2026-02-01,41.0,Low
West bengal,hooghly,2026-03-01,49.5,Low
Westbengal,Hooghly,2026-01-01,68.5,Low
Westbengal,Hooghly,2026-02-01,89.0,Low
Westbengal,Hooghly,2026-03-01,109.5,Low
Westbengal,Howrah,2026-01-01,0.5,Low
Westbengal,Howrah,2026-02-01,0.0,Low
Westbengal,Howrah,2026-03-01,0.0,Low
andhra pradesh,chittoor,2026-01-01,13.5,Low
andhra pradesh,chittoor,2026-02-01,12.0,Low
andhra pradesh,chittoor,2026-03-01,10.5,Low
andhra pradesh,rangareddi,2026-01-01,2.0,Low
andhra pradesh,rangareddi,2026-02-01,0.0,Low
andhra pradesh,rangareddi,2026-03-01,0.0,Low
odisha,Gajapati,2026-01-01,13.5,Low
odisha,Gajapati,2026-02-01,17.0,Low
odisha,Gajapati,2026-03-01,20.5,Low
west Bengal,South 24 Parganas,2026-01-01,1.0,Low
west Bengal,South 24 Parganas,2026-02-01,0.0,Low
west Bengal,South 24 Parganas,2026-03-01,0.0,Low
