state,district,month,enrol_total,demo_total,bio_total,update_total,update_pressure,growth_rate,rolling_updates,privacy_flag,confidence_score,service_stress_score,stress_level,enrol_norm,update_norm,pressure_norm,growth_norm,aadhaar_maturity_index,maturity_category
Odisha,JAJPUR,2025-10,571.0,1953.0,3252.0,5205.0,9.115586690017514,-0.29404584294045844,6449.0,Safe,1.0,-1896.3016411230165,Low,0.034464027040077255,0.024190175210298835,0.002928232152270323,0.03965066083606705,0.025593375893181322,Underserved
Odisha,JAJPUR,2025-11,820.0,2735.0,3137.0,5872.0,7.160975609756098,0.1281460134486072,6150.0,Safe,1.0,788.0979827089343,High,0.04949299855142443,0.027290049728121952,0.0023003455219261478,0.06336351235486683,0.03478063467887827,Underserved
Odisha,JAJPUR,2025-12,593.0,3599.0,4183.0,7782.0,13.123102866779089,0.3252724795640327,6286.333333333333,Safe,1.0,2044.7712306993642,High,0.03579188797682279,0.03616675187061393,0.004215580747439477,0.07443532852252199,0.03345342975365339,Underserved
Odisha,Jagatsinghapur,2025-03,0.0,6617.0,7106.0,13723.0,0.0,0.0,13723.0,Suppressed,0.5,0.0,Low,0.0,0.06377747827299345,0.0,0.05616605616605617,0.02474984909850365,Underserved
Odisha,Jagatsinghapur,2025-04,0.0,0.0,5161.0,5161.0,0.0,-0.6239160533411061,9442.0,Suppressed,0.5,-5891.015375646724,Low,0.0,0.02398568573685923,0.0,0.021123152071195507,0.00930802092817732,Underserved
Odisha,Jagatsinghapur,2025-05,0.0,0.0,5196.0,5196.0,0.0,0.006781631466769911,8026.666666666667,Suppressed,0.5,54.433895239939815,High,0.0,0.02414834781800437,0.0,0.05654695365991626,0.012899199711392938,Underserved
Odisha,Jagatsinghapur,2025-06,0.0,0.0,4544.0,4544.0,0.0,-0.12548113933795224,4967.0,Suppressed,0.5,-623.2648190916087,Low,0.0,0.02111818562067203,0.0,0.04911827544622002,0.01124728323082361,Underserved
Odisha,Jagatsinghapur,2025-07,0.0,0.0,5649.0,5649.0,0.0,0.2431778169014085,5129.666666666667,Suppressed,0.5,1247.4211414319252,High,0.0,0.026253659896825765,0.0,0.0698243950884796,0.01485853747789569,Underserved
Odisha,Jagatsinghapur,2025-09,965.0,2227.0,4838.0,7065.0,7.321243523316062,0.25066383430695693,5752.666666666667,Safe,1.0,1441.9854841564877,High,0.05824480927088363,0.0328345029511549,0.0023518289506315655,0.07024485516253971,0.04064312590008021,Underserved
Odisha,Jagatsinghapur,2025-10,1517.0,1732.0,6583.0,8315.0,5.4812129202373105,0.1769285208775655,7009.666666666667,Safe,1.0,1240.2099551781084,High,0.0915620473201352,0.038643862992052795,0.00176074941221886,0.06610343340704275,0.055180471048817965,Underserved
Odisha,Jagatsinghapur,2025-11,768.0,2372.0,8007.0,10379.0,13.514322916666666,0.24822609741431156,8586.333333333334,Safe,1.0,2131.352014431751,High,0.04635441815548044,0.048236278291583404,0.0043412537477245956,0.07010793709530933,0.040891695208743056,Underserved
Odisha,Jagatsinghapur,2025-12,634.0,3154.0,7130.0,10284.0,16.22082018927445,-0.009153097600924975,9659.333333333334,Safe,1.0,-88.41282075986798,Low,0.038266537904394014,0.04779476692847516,0.005210671438893174,0.05565196277210922,0.03625237580528971,Underserved
Odisha,Jagatsinghpur,2025-03,0.0,0.0,1108.0,1108.0,0.0,0.0,1108.0,Suppressed,0.5,0.0,Low,0.0,0.005149416740251894,0.0,0.05616605616605617,0.007161430638681186,Underserved
Odisha,Jagatsinghpur,2025-04,0.0,0.0,1006.0,1006.0,0.0,-0.09205776173285196,1057.0,Suppressed,0.5,-97.30505415162452,Low,0.0,0.004675372960914626,0.0,0.05099553475004739,0.006502165363279127,Underserved
Odisha,Jagatsinghpur,2025-05,0.0,0.0,1145.0,1145.0,0.0,0.13817097415506963,1086.3333333333333,Suppressed,0.5,150.09973492379063,High,0.0,0.005321373797462472,0.0,0.0639265748609685,0.007989069625335592,Underserved
Odisha,Jagatsinghpur,2025-06,0.0,0.0,532.0,532.0,0.0,-0.5353711790393013,894.3333333333334,Suppressed,0.5,-478.8002911208152,Low,0.0,0.002472463633406144,0.0,0.026096368454447058,0.003351375935466549,Underserved
Odisha,Jagatsinghpur,2025-07,0.0,0.0,1270.0,1270.0,0.0,1.3872180451127818,982.3333333333334,Suppressed,0.5,1362.7105263157894,High,0.0,0.005902309801552261,0.0,0.1340806228024273,0.015178755220708409,Underserved
Odisha,Jagatsinghpur,2025-09,233.0,1596.0,2126.0,3722.0,15.974248927038627,1.9307086614173228,1841.3333333333333,Safe,1.0,3555.078215223097,High,0.014063254466441332,0.017297950457777572,0.005131464480256546,0.16460634728351264,0.02830161454831238,Underserved
Odisha,Jagatsinghpur,2025-10,282.0,1029.0,2100.0,3129.0,11.095744680851064,-0.15932294465341212,2707.0,Safe,1.0,-431.2872111767866,Low,0.017020762916465475,0.014541990054375611,0.0035643253070514183,0.04721751470811116,0.01660551871512027,Underserved
Odisha,Jagatsinghpur,2025-11,182.0,1326.0,2307.0,3633.0,19.96153846153846,0.1610738255033557,3494.6666666666665,Safe,1.0,562.8993288590603,High,0.01098503138580396,0.016884324022865643,0.0064123155995947515,0.06521293769615917,0.017263066650716145,Underserved
Odisha,Jagatsinghpur,2025-12,141.0,1444.0,2130.0,3574.0,25.347517730496453,-0.016240022020368894,3445.3333333333335,Safe,1.0,-55.9522892008443,Low,0.008510381458232737,0.01661012222893526,0.008142472769192565,0.05525391817712214,0.015541075623524402,Underserved
Odisha,Jajapur,2025-03,0.0,7626.0,10971.0,18597.0,0.0,0.0,18597.0,Suppressed,0.5,0.0,Low,0.0,0.08642933494446252,0.0,0.05616605616605617,0.03154540609994437,Underserved
Odisha,Jajapur,2025-04,0.0,0.0,7088.0,7088.0,0.0,-0.6188632575146529,12842.5,Suppressed,0.5,-7947.75138463193,Low,0.0,0.032941395175907426,0.0,0.021406947685379693,0.012023113321310197,Underserved
Odisha,Jajapur,2025-05,0.0,0.0,7365.0,7365.0,0.0,0.03908013544018063,11016.666666666666,Suppressed,0.5,430.5328254326566,High,0.0,0.034228749360970395,0.0,0.05836103324816644,0.016104728133107763,Underserved
Odisha,Jajapur,2025-06,0.0,0.0,6507.0,6507.0,0.0,-0.11649694501018326,6986.666666666667,Suppressed,0.5,-813.9253224711471,Low,0.0,0.03024120462889808,0.0,0.04962288220944026,0.01403464960961345,Underserved
Odisha,Jajapur,2025-07,0.0,0.0,8961.0,8961.0,0.0,0.3771323190410327,7611.0,Suppressed,0.5,2870.3540802213,High,0.0,0.041646140261188826,0.0,0.07734809117934982,0.02022865119629163,Underserved
Odisha,Jajapur,2025-09,1140.0,5050.0,5815.0,10865.0,9.530701754385966,0.21247628612878033,8777.666666666666,Safe,1.0,1865.046014209724,High,0.06880733944954129,0.0504949574754845,0.0030615810325685727,0.06810001118672027,0.05009374034764761,Underserved
Odisha,Jajapur,2025-10,645.0,3435.0,5957.0,9392.0,14.561240310077519,-0.13557294063506675,9739.333333333334,Safe,1.0,-1320.3900598251269,Low,0.03893046837276678,0.04364920760329042,0.004677558724727761,0.04855145876774961,0.03445760725181435,Underserved
Odisha,Jajapur,2025-11,737.0,4961.0,6969.0,11930.0,16.187245590230663,0.27022998296422496,10729.0,Safe,1.0,2899.2974872231694,High,0.04448334138097537,0.05544453223032951,0.005199886151696326,0.07134380856697722,0.04260105430852599,Underserved
Odisha,Jajapur,2025-12,566.0,5979.0,7657.0,13636.0,24.091872791519435,0.14300083822296727,11652.666666666666,Safe,1.0,1666.3411008661633,High,0.03416224046354418,0.06337314681414695,0.007739117504503513,0.06419784927748046,0.0406444486583105,Underserved
Odisha,Jajpur,2025-05,0.0,0.0,52.0,52.0,0.0,0.0,52.0,Suppressed,0.5,0.0,Low,0.0,0.00024166937770135242,0.0,0.05616605616605617,0.005689106429916023,Underserved
Odisha,Jajpur,2025-06,0.0,0.0,39.0,39.0,0.0,-0.25,45.5,Suppressed,0.5,-11.375,Low,0.0,0.00018125203327601431,0.0,0.04212454212454213,0.0042668298224370176,Underserved
Odisha,Jajpur,2025-07,0.0,0.0,53.0,53.0,0.0,0.35897435897435903,48.0,Suppressed,0.5,17.230769230769234,High,0.0,0.00024631686573407075,0.0,0.07632823017438403,0.0077067180771586245,Underserved
Odisha,Jajpur,2025-09,5.0,57.0,45.0,102.0,20.4,0.9245283018867925,64.66666666666667,Suppressed,0.5,59.786163522012586,High,0.0003017865765330758,0.0004740437793372682,0.006553164150337295,0.10809316469693828,0.012382877064175698,Underserved
Odisha,Jajpur,2025-10,6.0,39.0,28.0,67.0,11.166666666666666,-0.3431372549019608,74.0,Suppressed,0.5,-25.392156862745097,Low,0.00036214389183969096,0.00031138169819212717,0.003587107827390513,0.036893389834566304,0.004645032615128248,Underserved
Odisha,Jajpur,2025-11,4.0,58.0,39.0,97.0,24.25,0.4477611940298507,88.66666666666667,Suppressed,0.5,39.701492537313435,High,0.00024142926122646064,0.00045080633917367666,0.00778991326694507,0.08131503653891714,0.009921299913523416,Underserved
Odisha,Jajpur,2025-12,3.0,83.0,49.0,132.0,44.0,0.3608247422680413,98.66666666666667,Suppressed,0.5,35.601374570446744,High,0.00018107194591984548,0.0006134684203188177,0.01413427561837456,0.07643215890638572,0.010726540318777067,Underserved
Odisha,Jharsuguda,2025-03,0.0,6469.0,4898.0,11367.0,0.0,0.0,11367.0,Suppressed,0.5,0.0,Low,0.0,0.052827996467909095,0.0,0.05616605616605617,0.021465004556978345,Underserved
Odisha,Jharsuguda,2025-04,0.0,0.0,2756.0,2756.0,0.0,-0.7575437670449547,7061.5,Suppressed,0.5,-5349.395310987948,Low,0.0,0.012808477018171678,0.0,0.013617810397963469,0.00520432414524785,Underserved
Odisha,Jharsuguda,2025-05,0.0,0.0,2819.0,2819.0,0.0,0.022859216255442627,5647.333333333333,Suppressed,0.5,129.09361393323633,High,0.0,0.013101268764232933,0.0,0.05744996819017138,0.009675377448287018,Underserved
Odisha,Jharsuguda,2025-06,0.0,0.0,2854.0,2854.0,0.0,0.012415750266051795,2809.6666666666665,Suppressed,0.5,34.88411966418352,High,0.0,0.013263930845378073,0.0,0.05686339989284296,0.009665519242897718,Underserved
Odisha,Jharsuguda,2025-07,0.0,0.0,2847.0,2847.0,0.0,-0.0024526979677645944,2840.0,Suppressed,0.5,-6.965662228451448,Low,0.0,0.013231398429149045,0.0,0.05602829779424033,0.009572249308168745,Underserved
Odisha,Jharsuguda,2025-09,515.0,2604.0,2694.0,5298.0,10.2873786407767,0.8609062170706006,3666.3333333333335,Safe,1.0,3156.369160519845,High,0.031084017382906805,0.02462239159734164,0.0033046510249844846,0.10451976310775046,0.030933230948137158,Underserved
Odisha,Jharsuguda,2025-10,329.0,2055.0,3268.0,5323.0,16.179331306990882,0.004718761796904447,4489.333333333333,Safe,1.0,21.18409462690303,High,0.019857556735876386,0.024738578798159595,0.005197343818500123,0.05643109040617534,0.022047174138115994,Underserved
Odisha,Jharsuguda,2025-11,352.0,2991.0,3954.0,6945.0,19.730113636363637,0.3047153860604923,5855.333333333333,Safe,1.0,1784.2101571795358,High,0.021245774987928536,0.03227680438722871,0.006337974184504863,0.07328071765419127,0.026777017913660127,Underserved
Odisha,Jharsuguda,2025-12,233.0,3008.0,4093.0,7101.0,30.476394849785407,0.02246220302375801,6456.333333333333,Safe,1.0,145.02347012238963,High,0.014063254466441332,0.03300181252033276,0.009790040105938133,0.05742766952270192,0.02322662051613418,Underserved
Odisha,Kalahandi,2025-03,0.0,14761.0,20955.0,35716.0,0.0,0.0,35716.0,Suppressed,0.5,0.0,Low,0.0,0.16598968257656738,0.0,0.05616605616605617,0.05541351038957583,Underserved
Odisha,Kalahandi,2025-04,0.0,0.0,12354.0,12354.0,0.0,-0.6541046029790569,24035.0,Suppressed,0.5,-15721.404132601634,Low,0.0,0.05741506715620207,0.0,0.019427580296658586,0.01916727817652648,Underserved
Odisha,Kalahandi,2025-05,0.0,0.0,10243.0,10243.0,0.0,-0.1708758296907884,19437.666666666668,Suppressed,0.5,-3321.4274189196485,Low,0.0,0.04760421991913371,0.0,0.046568634718221896,0.0189381294475623,Underserved
Odisha,Kalahandi,2025-06,0.0,0.0,9607.0,9607.0,0.0,-0.06209118422337201,10734.666666666666,Suppressed,0.5,-666.5281655764907,Low,0.0,0.04464841753032486,0.0,0.052678639225549315,0.01866238918165239,Underserved
Odisha,Kalahandi,2025-07,0.0,0.0,13036.0,13036.0,0.0,0.3569272405537629,10962.0,Suppressed,0.5,3912.636410950349,High,0.0,0.060584653994515965,0.0,0.07621325160619426,0.025796721358974213,Underserved
Odisha,Kalahandi,2025-09,2512.0,10380.0,11475.0,21855.0,8.700238853503185,0.6765111997545259,14832.666666666666,Safe,1.0,10034.46512222563,High,0.15161757605021728,0.1015708509550588,0.0027948084977523885,0.09416302220843492,0.10109354962699853,Underserved
Odisha,Kalahandi,2025-10,1286.0,6468.0,10783.0,17251.0,13.414463452566096,-0.21066117593228095,17380.666666666668,Safe,1.0,-3661.431678486998,Low,0.0776195074843071,0.08017381605242367,0.0043091755388904905,0.04433404872663624,0.06039518778989166,Underserved
Odisha,Kalahandi,2025-11,1077.0,8596.0,8809.0,17405.0,16.16063138347261,0.008927018723552171,18837.0,Safe,1.0,168.15825169555225,High,0.06500482858522452,0.08088952920946228,0.00519133677593081,0.05666745160107863,0.05697380271222252,Underserved
Odisha,Kalahandi,2025-12,665.0,8540.0,10402.0,18942.0,28.48421052631579,0.08830795748348175,17866.0,Safe,1.0,1577.709968399885,High,0.04013761467889908,0.08803271831575034,0.009150083689789847,0.0611259658659831,0.05040747469084101,Underserved
Odisha,Kandhamal,2025-03,0.0,9578.0,15324.0,24902.0,0.0,0.0,24902.0,Suppressed,0.5,0.0,Low,0.0,0.1157317469907515,0.0,0.05616605616605617,0.04033612971383107,Underserved
Odisha,Kandhamal,2025-04,0.0,0.0,7535.0,7535.0,0.0,-0.6974138623403743,16218.5,Suppressed,0.5,-11311.00672636736,Low,0.0,0.03501882232653251,0.0,0.01699507000286054,0.012205153698245805,Underserved
Odisha,Kandhamal,2025-05,0.0,0.0,6437.0,6437.0,0.0,-0.14571997345719978,12958.0,Suppressed,0.5,-1888.2394160583947,Low,0.0,0.0299158804666078,0.0,0.047981539952342875,0.013772918135216628,Underserved
Odisha,Kandhamal,2025-06,0.0,0.0,6165.0,6165.0,0.0,-0.04225570918129562,6712.333333333333,Suppressed,0.5,-283.63440526125,Low,0.0,0.02865176372170842,0.0,0.053792719630842985,0.013974801079596824,Underserved
Odisha,Kandhamal,2025-07,0.0,4396.0,8682.0,13078.0,0.0,1.1213300892133007,8560.0,Suppressed,0.5,9598.585563665854,High,0.0,0.06077984849189014,0.0,0.11914674493749919,0.03014862904131696,Underserved
Odisha,Kandhamal,2025-09,1805.0,5142.0,6618.0,11760.0,6.515235457063712,-0.10077993576999544,10334.333333333334,Safe,1.0,-1041.4934495590562,Low,0.10894495412844037,0.0546544592647674,0.0020929121288351146,0.05050564463318707,0.06544346631989209,Underserved
Odisha,Kandhamal,2025-10,667.0,4166.0,7033.0,11199.0,16.79010494752624,-0.04770408163265305,12012.333333333334,Safe,1.0,-573.0373299319726,Low,0.040258329309512314,0.05204721847841242,0.005393544795222049,0.05348670603772645,0.03814487683014571,Underserved
Odisha,Kandhamal,2025-11,740.0,4590.0,6747.0,11337.0,15.32027027027027,0.01232252879721396,11432.0,Safe,1.0,140.87114920975,High,0.04466441332689522,0.052688571826927544,0.004921384603363403,0.05685816401058833,0.040342430200567866,Underserved
Odisha,Kandhamal,2025-12,508.0,4506.0,6966.0,11472.0,22.58267716535433,0.011907912146070343,11336.0,Safe,1.0,134.9880920878534,High,0.0306615161757605,0.05331598271134452,0.0072543132558157185,0.056834876628472815,0.03539375159771798,Underserved
Odisha,Kendrapara,2025-03,0.0,14939.0,14754.0,29693.0,0.0,0.0,29693.0,Suppressed,0.5,0.0,Low,0.0,0.13799786215550494,0.0,0.05616605616605617,0.0470159642632571,Underserved
Odisha,Kendrapara,2025-04,0.0,0.0,9678.0,9678.0,0.0,-0.6740645943488364,19685.5,Suppressed,0.5,-13269.298572054018,Low,0.0,0.04497838918064786,0.0,0.018306506300309555,0.015324167384225313,Underserved
Odisha,Kendrapara,2025-05,0.0,0.0,9026.0,9026.0,0.0,-0.06736929117586277,16132.333333333334,Suppressed,0.5,-1086.8238616794101,Low,0.0,0.04194822698331552,0.0,0.052382188774005266,0.017822686972395183,Underserved
Odisha,Kendrapara,2025-06,0.0,0.0,7575.0,7575.0,0.0,-0.16075781076888984,8759.666666666666,Suppressed,0.5,-1408.1848363985519,Low,0.0,0.03520472184784124,0.0,0.047136923937278474,0.01527510894808022,Underserved
Odisha,Kendrapara,2025-07,0.0,0.0,9440.0,9440.0,0.0,0.24620462046204628,8680.333333333334,Suppressed,0.5,2137.1381738173827,High,0.0,0.0438722870288609,0.0,0.06999439870727,0.02016112597938527,Underserved
Odisha,Kendrapara,2025-09,1804.0,6495.0,8439.0,14934.0,8.278270509977826,0.5819915254237289,10649.666666666666,Safe,1.0,6198.015748587572,High,0.10888459681313374,0.06940558628061533,0.0026592581143520164,0.08885422487117403,0.07379278871942592,Underserved
Odisha,Kendrapara,2025-10,903.0,4872.0,9205.0,14077.0,15.589147286821705,-0.05738583098968797,12817.0,Safe,1.0,-735.5141957948307,Low,0.05450265572187349,0.06542268903657573,0.005007756918349407,0.052942920359553544,0.04772371241934736,Underserved
Odisha,Kendrapara,2025-11,1007.0,6596.0,10704.0,17300.0,17.17974180734856,0.22895503303260645,15437.0,Safe,1.0,3534.3788449243457,High,0.060779816513761464,0.08040154296602686,0.00551870922176311,0.06902555741086679,0.05643868708075195,Underserved
Odisha,Kendrapara,2025-12,1156.0,7785.0,10900.0,18685.0,16.163494809688583,0.08005780346820801,16687.333333333332,Safe,1.0,1335.9512524084764,High,0.06977305649444712,0.08683831389134174,0.005192256604461479,0.060662587252182626,0.06106542681129193,Underserved
Odisha,Kendujhar,2025-03,0.0,20621.0,23456.0,44077.0,0.0,0.0,44077.0,Suppressed,0.5,0.0,Low,0.0,0.20484733001812522,0.0,0.05616605616605617,0.06707080462204318,Underserved
Odisha,Kendujhar,2025-04,0.0,0.0,13120.0,13120.0,0.0,-0.7023390884134583,28598.5,Suppressed,0.5,-20085.844419992285,Low,0.0,0.0609750429892643,0.0,0.01671843947860918,0.019964356844640208,Underserved
Odisha,Kendujhar,2025-05,0.0,0.0,14958.0,14958.0,0.0,0.1400914634146342,24051.666666666668,Suppressed,0.5,3369.43318089431,High,0.0,0.06951712599340057,0.0,0.06403444116858752,0.027258581914878923,Underserved
Odisha,Kendujhar,2025-06,0.0,0.0,10262.0,10262.0,0.0,-0.31394571466773635,12780.0,Suppressed,0.5,-4012.2262334536704,Low,0.0,0.047692522191755356,0.0,0.03853296352293545,0.01816105300982015,Underserved
Odisha,Kendujhar,2025-07,0.0,0.0,10169.0,10169.0,0.0,-0.009062560904307126,11796.333333333334,Suppressed,0.5,-106.90498928084163,Low,0.0,0.047260305804712556,0.0,0.05565704786129655,0.01974379652754342,Underserved
Odisha,Kendujhar,2025-09,2762.0,9703.0,10523.0,20226.0,7.322954380883417,0.9889861343298259,13552.333333333334,Safe,1.0,13403.069754482578,High,0.16670690487687106,0.09400009294976065,0.0023523785354588557,0.11171350693427594,0.106524616236196,Underserved
Odisha,Kendujhar,2025-10,1064.0,6173.0,10723.0,16896.0,15.8796992481203,-0.16463957282705433,15763.666666666666,Safe,1.0,-2595.3233461880754,Low,0.06422018348623854,0.07852395780080866,0.0051010919524960814,0.04691890067149634,0.05495736919238686,Underserved
Odisha,Kendujhar,2025-11,1119.0,8449.0,10271.0,18720.0,16.72922252010724,0.10795454545454541,18614.0,Safe,1.0,2009.4659090909083,High,0.06753983582810236,0.08700097597248688,0.005373987317734417,0.06222943722943723,0.06041396830947761,Underserved
Odisha,Kendujhar,2025-12,1646.0,10765.0,12898.0,23663.0,14.376063183475091,0.26404914529914536,19759.666666666668,Safe,1.0,5217.523094729347,High,0.09934814099468856,0.10997350931821351,0.004618073621418276,0.07099665529152709,0.08075458944677584,Underserved
Odisha,Khorda,2025-03,0.0,14182.0,14460.0,28642.0,0.0,0.0,28642.0,Suppressed,0.5,0.0,Low,0.0,0.13311335223311802,0.0,0.05616605616605617,0.04555061128654102,Underserved
Odisha,Khorda,2025-04,0.0,0.0,12207.0,12207.0,0.0,-0.5738076949933664,20424.5,Suppressed,0.5,-11719.735266392012,Low,0.0,0.05673188641539248,0.0,0.023937540940543525,0.019413320018672096,Underserved
Odisha,Khorda,2025-05,0.0,0.0,11819.0,11819.0,0.0,-0.031785041369705946,17556.0,Suppressed,0.5,-558.0181862865576,Low,0.0,0.05492866105869777,0.0,0.05438081574724484,0.021916679892333816,Underserved
Odisha,Khorda,2025-06,0.0,0.0,10004.0,10004.0,0.0,-0.15356629156443014,11343.333333333334,Suppressed,0.5,-1741.953633979186,Low,0.0,0.04649347027931403,0.0,0.04754084320883543,0.018702125404677753,Underserved
Odisha,Khorda,2025-07,0.0,0.0,14007.0,14007.0,0.0,0.40013994402239095,11943.333333333334,Suppressed,0.5,4779.004731440756,High,0.0,0.06509736487428545,0.0,0.07864033873630034,0.027393243335915668,Underserved
Odisha,Khorda,2025-09,1812.0,5471.0,8874.0,14345.0,7.916666666666667,0.024130791746983737,12785.333333333334,Safe,1.0,308.5202160824361,High,0.10936745533558667,0.06666821582934424,0.0025430988328514832,0.05752138757064866,0.0700082054066731,Underserved
